ziplocationid,city,decomissioned,latitude,longitude,state,zip,zipType
38848,DUNNSVILLE,0,37.85,-76.82,VA,22454,STANDARD
38849,DUTTON,0,37.49,-76.46,VA,23050,STANDARD
38850,DYKE,0,38.26,-78.57,VA,22935,STANDARD
38851,EARLYSVILLE,0,38.15,-78.48,VA,22936,STANDARD
38852,EASTVILLE,0,37.35,-75.94,VA,23347,"PO BOX"
38853,EBONY,0,36.57,-77.99,VA,23845,STANDARD
38854,EDINBURG,0,38.82,-78.56,VA,22824,STANDARD
38855,ELKTON,0,38.41,-78.61,VA,22827,STANDARD
38856,EMPORIA,0,36.69,-77.53,VA,23847,STANDARD
38857,ESMONT,0,37.83,-78.6,VA,22937,STANDARD
38858,EVERGREEN,0,37.3,-78.78,VA,23939,"PO BOX"
38859,EXMORE,0,37.53,-75.82,VA,23350,STANDARD
38860,WARDTOWN,0,37.5,-75.87,VA,23482,"PO BOX"
38861,FABER,0,37.85,-78.75,VA,22938,STANDARD
38862,FAIRFIELD,0,37.88,-79.3,VA,24435,STANDARD
38863,FARMVILLE,0,37.29,-78.39,VA,23901,STANDARD
38864,FARMVILLE,0,37.29,-78.39,VA,23909,UNIQUE
38865,"HAMPDEN SYDNEY",0,37.24,-78.45,VA,23943,"PO BOX"
38866,FARNHAM,0,37.88,-76.62,VA,22460,STANDARD
38867,FISHERSVILLE,0,38.09,-78.96,VA,22939,STANDARD
38868,AMMON,0,37.21,-77.76,VA,23822,"PO BOX"
38869,FORD,0,37.14,-77.73,VA,23850,STANDARD
38870,"FORK UNION",0,37.76,-78.26,VA,23055,STANDARD
38871,FOSTER,0,37.45,-76.38,VA,23056,STANDARD
38872,FRANKLIN,0,36.68,-76.93,VA,23851,STANDARD
38873,FRANKTOWN,0,37.47,-75.87,VA,23354,STANDARD
38874,FREDERICKSBURG,0,38.29,-77.48,VA,22401,STANDARD
38875,FREDERICKSBURG,0,38.29,-77.48,VA,22402,"PO BOX"
38876,FREDERICKSBURG,0,38.29,-77.48,VA,22403,"PO BOX"
38877,FREDERICKSBURG,0,38.29,-77.48,VA,22404,"PO BOX"
38878,FREDERICKSBURG,0,38.29,-77.48,VA,22405,STANDARD
38879,FREDERICKSBURG,0,38.29,-77.48,VA,22406,STANDARD
38880,FREDERICKSBURG,0,38.29,-77.48,VA,22407,STANDARD
38881,FREDERICKSBURG,0,38.29,-77.48,VA,22408,STANDARD
38882,FREDERICKSBURG,0,38.29,-77.48,VA,22412,UNIQUE
38883,FREEMAN,0,36.8,-77.7,VA,23856,STANDARD
38884,"FREE UNION",0,38.15,-78.56,VA,22940,STANDARD
38885,"FULKS RUN",0,38.63,-78.98,VA,22830,STANDARD
38886,GARRISONVILLE,0,38.48,-77.42,VA,22463,"PO BOX"
38887,GASBURG,0,36.56,-77.89,VA,23857,STANDARD
38888,"GLEN ALLEN",0,37.66,-77.48,VA,23058,"PO BOX"
38889,"GLEN ALLEN",0,37.66,-77.48,VA,23059,STANDARD
38890,"GLEN ALLEN",0,37.66,-77.48,VA,23060,STANDARD
38891,"GLEN WILTON",0,37.75,-79.81,VA,24438,"PO BOX"
38892,GLOUCESTER,0,37.43,-76.54,VA,23061,STANDARD
38893,"GLOUCESTER POINT",0,37.26,-76.49,VA,23062,STANDARD
38894,BEAUMONT,0,37.76,-78.02,VA,23014,STANDARD
38895,GOOCHLAND,0,37.68,-77.88,VA,23063,STANDARD
38896,GORDONSVILLE,0,38.13,-78.18,VA,22942,STANDARD
38897,GOSHEN,0,37.99,-79.5,VA,24439,STANDARD
38898,GREENBACKVILLE,0,38,-75.41,VA,23356,STANDARD
38899,"GREEN BAY",0,37.13,-78.3,VA,23942,STANDARD
38900,GREENBUSH,0,37.76,-75.67,VA,23357,STANDARD
38901,GREENVILLE,0,38,-79.15,VA,24440,STANDARD
38902,GREENWOOD,0,38.05,-78.77,VA,22943,STANDARD
38903,GRIMSTEAD,0,37.5,-76.3,VA,23064,"PO BOX"
38904,GROTTOES,0,38.26,-78.82,VA,24441,STANDARD
38905,"GUM SPRING",0,37.77,-77.89,VA,23065,STANDARD
38906,GWYNN,0,37.5,-76.28,VA,23066,"PO BOX"
38907,HADENSVILLE,0,37.82,-77.99,VA,23067,"PO BOX"
38908,HAGUE,0,38.07,-76.65,VA,22469,STANDARD
38909,HALLIEFORD,0,37.49,-76.37,VA,23068,STANDARD
38910,HALLWOOD,0,37.87,-75.58,VA,23359,STANDARD
38911,HAMPTON,0,37.04,-76.29,VA,23630,UNIQUE
38912,"FORT MONROE",0,37,-76.3,VA,23651,STANDARD
38913,HAMPTON,0,37.04,-76.29,VA,23661,STANDARD
38914,POQUOSON,0,37.12,-76.34,VA,23662,STANDARD
38915,HAMPTON,0,37.04,-76.29,VA,23663,STANDARD
38916,HAMPTON,0,37.04,-76.29,VA,23664,STANDARD
38917,HAMPTON,0,37.04,-76.29,VA,23665,STANDARD
38918,HAMPTON,0,37.04,-76.29,VA,23666,STANDARD
38919,HAMPTON,0,37.04,-76.29,VA,23667,UNIQUE
38920,HAMPTON,0,37.04,-76.29,VA,23668,UNIQUE
38921,HAMPTON,0,37.04,-76.29,VA,23669,STANDARD
38922,HAMPTON,0,37.04,-76.29,VA,23670,"PO BOX"
38923,HAMPTON,0,37.04,-76.29,VA,23681,UNIQUE
38924,HANOVER,0,37.76,-77.37,VA,23069,STANDARD
38925,HARBORTON,0,37.66,-75.84,VA,23389,"PO BOX"
38926,HARDYVILLE,0,37.55,-76.38,VA,23070,STANDARD
38927,HARRISONBURG,0,38.43,-78.87,VA,22801,STANDARD
38928,HARRISONBURG,0,38.43,-78.87,VA,22802,STANDARD
38929,HARRISONBURG,0,38.51,-78.94,VA,22803,STANDARD
38930,HARRISONBURG,0,38.43,-78.87,VA,22807,UNIQUE
38931,"PLEASANT VALLEY",0,38.36,-78.87,VA,22848,"PO BOX"
38932,HARTFIELD,0,37.55,-76.44,VA,23071,STANDARD
38933,HARTWOOD,0,38.39,-77.61,VA,22471,"PO BOX"
38934,HAYES,0,37.37,-76.5,VA,23072,STANDARD
38935,MARYUS,0,37.27,-76.4,VA,23107,"PO BOX"
38936,SEVERN,0,37.29,-76.41,VA,23155,"PO BOX"
38937,HAYNESVILLE,0,37.95,-76.66,VA,22472,"PO BOX"
38938,VILLAGE,0,37.94,-76.6,VA,22570,"PO BOX"
38939,"HEAD WATERS",0,38.3,-79.42,VA,24442,STANDARD
38940,HEATHSVILLE,0,37.91,-76.47,VA,22473,STANDARD
38941,HINTON,0,38.48,-79,VA,22831,STANDARD
38942,HOPEWELL,0,37.29,-77.29,VA,23860,STANDARD
38943,HORNTOWN,0,37.97,-75.46,VA,23395,STANDARD
38944,"HOT SPRINGS",0,38,-79.83,VA,24445,STANDARD
38945,HUDGINS,0,37.47,-76.32,VA,23076,STANDARD
38946,HUSTLE,0,38.04,-77.06,VA,22476,STANDARD
38947,"IRON GATE",0,37.79,-79.79,VA,24448,"PO BOX"
38948,IRVINGTON,0,37.66,-76.42,VA,22480,STANDARD
38949,"ISLE OF WIGHT",0,36.9,-76.7,VA,23397,"PO BOX"
38950,IVOR,0,36.9,-76.89,VA,23866,STANDARD
38951,IVY,0,38.05,-78.59,VA,22945,"PO BOX"
38952,JAMESVILLE,0,37.51,-75.93,VA,23398,"PO BOX"
38953,JARRATT,0,36.81,-77.47,VA,23867,STANDARD
38954,JARRATT,0,36.81,-77.47,VA,23870,UNIQUE
38955,JERSEY,0,38.21,-77.13,VA,22481,"PO BOX"
38956,JETERSVILLE,0,37.29,-78.09,VA,23083,STANDARD
38957,KEENE,0,37.86,-78.55,VA,22946,STANDARD
38958,KELLER,0,37.62,-75.76,VA,23401,"PO BOX"
38959,KENBRIDGE,0,36.96,-78.13,VA,23944,STANDARD
38960,"KENTS STORE",0,37.87,-78.12,VA,23084,STANDARD
38961,KESWICK,0,38.02,-78.35,VA,22947,STANDARD
38962,KEYSVILLE,0,37.03,-78.48,VA,23947,STANDARD
38963,KILMARNOCK,0,37.71,-76.38,VA,22482,STANDARD
38964,"KING AND QUEEN COURT HOUSE",0,37.72,-76.84,VA,23085,STANDARD
38965,"KING GEORGE",0,38.26,-77.18,VA,22485,STANDARD
38966,"ROLLINS FORK",0,38.18,-77.06,VA,22544,"PO BOX"
38967,"KING WILLIAM",0,37.68,-77.01,VA,23086,STANDARD
38968,KINSALE,0,38.02,-76.57,VA,22488,STANDARD
38969,"LACEY SPRING",0,38.54,-78.73,VA,22833,"PO BOX"
38970,LACKEY,0,37.23,-76.54,VA,23694,"PO BOX"
38971,"LA CROSSE",0,36.69,-78.09,VA,23950,STANDARD
38972,LADYSMITH,0,38.01,-77.51,VA,22501,"PO BOX"
38973,LANCASTER,0,37.76,-76.46,VA,22503,STANDARD
38974,LANEVIEW,0,37.77,-76.73,VA,22504,STANDARD
38975,LANEXA,0,37.42,-76.9,VA,23089,STANDARD
38976,LAWRENCEVILLE,0,36.75,-77.85,VA,23868,STANDARD
38977,LEXINGTON,0,37.78,-79.44,VA,24450,STANDARD
38978,LIGHTFOOT,0,37.34,-76.75,VA,23090,"PO BOX"
38979,LINVILLE,0,38.52,-78.83,VA,22834,STANDARD
38980,LIVELY,0,37.77,-76.51,VA,22507,"PO BOX"
38981,"LOCUST DALE",0,38.33,-78.11,VA,22948,STANDARD
38982,"LOCUST GROVE",0,38.33,-77.79,VA,22508,STANDARD
38983,"LOCUST HILL",0,37.59,-76.5,VA,23092,STANDARD
38984,LOCUSTVILLE,0,37.65,-75.67,VA,23404,STANDARD
38985,LOTTSBURG,0,37.96,-76.51,VA,22511,STANDARD
38986,LOUISA,0,38.01,-77.99,VA,23093,STANDARD
38987,TREVILIANS,0,38.05,-78.07,VA,23170,"PO BOX"
38988,LOVINGSTON,0,37.77,-78.88,VA,22949,STANDARD
38989,"LOW MOOR",0,37.74,-79.9,VA,24457,"PO BOX"
38990,LUNENBURG,0,36.96,-78.26,VA,23952,STANDARD
38991,LURAY,0,38.66,-78.45,VA,22835,STANDARD
38992,LYNDHURST,0,37.96,-78.96,VA,22952,STANDARD
38993,"MC DOWELL",0,38.3,-79.52,VA,24458,STANDARD
38994,"MC GAHEYSVILLE",0,38.36,-78.74,VA,22840,STANDARD
38995,"MC KENNEY",0,36.99,-77.74,VA,23872,STANDARD
38996,MACHIPONGO,0,37.4,-75.9,VA,23405,STANDARD
38997,MAIDENS,0,37.66,-77.88,VA,23102,STANDARD
38998,"STATE FARM",0,37.64,-77.82,VA,23160,STANDARD
38999,"MANAKIN SABOT",0,37.64,-77.7,VA,23103,STANDARD
39000,MANNBORO,0,37.25,-77.82,VA,23105,"PO BOX"
39001,MANQUIN,0,37.7,-77.15,VA,23106,STANDARD
39002,MAPPSVILLE,0,37.84,-75.56,VA,23407,"PO BOX"
39003,MARIONVILLE,0,37.44,-75.85,VA,23408,"PO BOX"
39004,MATHEWS,0,37.43,-76.32,VA,23109,STANDARD
39005,MATTAPONI,0,37.53,-76.77,VA,23110,STANDARD
39006,MECHANICSVILLE,0,37.62,-77.35,VA,23111,STANDARD
39007,MECHANICSVILLE,0,37.62,-77.35,VA,23116,STANDARD
39008,MEHERRIN,0,37.09,-78.36,VA,23954,STANDARD
39009,MELFA,0,37.64,-75.74,VA,23410,STANDARD
39010,MEREDITHVILLE,0,36.79,-77.95,VA,23873,"PO BOX"
39011,"MERRY POINT",0,37.71,-76.5,VA,22513,"PO BOX"
39012,MIDDLEBROOK,0,38.02,-79.28,VA,24459,STANDARD
39013,MIDLOTHIAN,0,37.5,-77.63,VA,23112,STANDARD
39014,MIDLOTHIAN,0,37.5,-77.63,VA,23113,STANDARD
39015,MIDLOTHIAN,0,37.48,-77.65,VA,23114,STANDARD
39016,MILFORD,0,38.02,-77.36,VA,22514,STANDARD
39017,MILLBORO,0,37.96,-79.6,VA,24460,STANDARD
39018,"MILLERS TAVERN",0,37.83,-76.93,VA,23115,"PO BOX"
39019,MINERAL,0,38,-77.9,VA,23117,STANDARD
39020,"MINT SPRING",0,38.07,-79.1,VA,24463,"PO BOX"
39021,MOLLUSK,0,37.72,-76.53,VA,22517,"PO BOX"
39022,MONTEBELLO,0,37.86,-79.13,VA,24464,STANDARD
39023,MONTEREY,0,38.41,-79.58,VA,24465,STANDARD
39024,MUSTOE,0,38.32,-79.64,VA,24468,STANDARD
39025,MONTPELIER,0,37.81,-77.67,VA,23192,STANDARD
39026,"MONTPELIER STATION",0,38.19,-78.11,VA,22957,"PO BOX"
39027,MONTROSS,0,38.09,-76.82,VA,22520,STANDARD
39028,STRATFORD,0,38.12,-76.81,VA,22558,"PO BOX"
39029,ZACATA,0,38.11,-76.8,VA,22581,"PO BOX"
39030,DIGGS,0,37.43,-76.28,VA,23045,STANDARD
39031,MOON,0,37.44,-76.3,VA,23119,STANDARD
39032,MORATTICO,0,37.8,-76.61,VA,22523,"PO BOX"
39033,MOSELEY,0,37.41,-77.77,VA,23120,STANDARD
39034,"MOUNT CRAWFORD",0,38.35,-78.94,VA,22841,STANDARD
39035,"MOUNT HOLLY",0,38.09,-76.71,VA,22524,"PO BOX"
39036,"MOUNT JACKSON",0,38.74,-78.63,VA,22842,STANDARD
39037,"FORT DEFIANCE",0,38.21,-78.94,VA,24437,STANDARD
39038,"MOUNT SIDNEY",0,38.26,-78.97,VA,24467,STANDARD
39039,"MOUNT SOLON",0,38.36,-79.16,VA,22843,STANDARD
39040,NASSAWADOX,0,37.47,-75.86,VA,23413,"PO BOX"
39041,NELLYSFORD,0,37.85,-78.88,VA,22958,STANDARD
39042,"MODEST TOWN",0,37.81,-75.57,VA,23412,"PO BOX"
39043,NELSONIA,0,37.81,-75.58,VA,23414,"PO BOX"
39044,"NEW CANTON",0,37.7,-78.3,VA,23123,STANDARD
39045,"NEW CHURCH",0,37.97,-75.53,VA,23415,STANDARD
39046,"NEW HOPE",0,38.19,-78.9,VA,24469,"PO BOX"
39047,"NEW KENT",0,37.51,-76.97,VA,23124,STANDARD
39048,"NEW MARKET",0,38.64,-78.67,VA,22844,STANDARD
39049,"NEW POINT",0,37.34,-76.28,VA,23125,STANDARD
39050,"NEWPORT NEWS",0,37.07,-76.51,VA,23601,STANDARD
39051,"NEWPORT NEWS",0,37.07,-76.51,VA,23602,STANDARD
39052,"NEWPORT NEWS",0,37.07,-76.51,VA,23603,STANDARD
39053,"FORT EUSTIS",0,37.12,-76.59,VA,23604,STANDARD
39054,"NEWPORT NEWS",0,37.07,-76.51,VA,23605,STANDARD
39055,"NEWPORT NEWS",0,37.07,-76.51,VA,23606,STANDARD
39056,"NEWPORT NEWS",0,37.07,-76.51,VA,23607,STANDARD
39057,"NEWPORT NEWS",0,37.07,-76.51,VA,23608,STANDARD
39058,"NEWPORT NEWS",0,37.07,-76.51,VA,23609,"PO BOX"
39059,"NEWPORT NEWS",0,37.07,-76.51,VA,23612,"PO BOX"
39060,"NEWPORT NEWS",0,37.07,-76.51,VA,23628,UNIQUE
39061,NEWSOMS,0,36.62,-77.12,VA,23874,STANDARD
39062,NEWTOWN,0,37.91,-77.12,VA,23126,STANDARD
39063,NINDE,0,38.27,-77.05,VA,22526,"PO BOX"
39064,NORFOLK,0,36.84,-76.28,VA,23501,"PO BOX"
39065,NORFOLK,0,36.84,-76.28,VA,23502,STANDARD
39066,NORFOLK,0,36.84,-76.28,VA,23503,STANDARD
39067,NORFOLK,0,36.84,-76.28,VA,23504,STANDARD
39068,NORFOLK,0,36.84,-76.28,VA,23505,STANDARD
39069,NORFOLK,0,36.84,-76.28,VA,23506,"PO BOX"
39070,NORFOLK,0,36.84,-76.28,VA,23507,STANDARD
39071,NORFOLK,0,36.84,-76.28,VA,23508,STANDARD
39072,NORFOLK,0,36.84,-76.28,VA,23509,STANDARD
39073,NORFOLK,0,36.84,-76.28,VA,23510,STANDARD
39074,NORFOLK,0,36.84,-76.28,VA,23511,STANDARD
39075,NORFOLK,0,36.84,-76.28,VA,23512,UNIQUE
39076,NORFOLK,0,36.84,-76.28,VA,23513,STANDARD
39077,NORFOLK,0,36.84,-76.28,VA,23514,"PO BOX"
39078,NORFOLK,0,36.84,-76.28,VA,23515,UNIQUE
39079,NORFOLK,0,36.84,-76.28,VA,23517,STANDARD
39080,NORFOLK,0,36.84,-76.28,VA,23518,STANDARD
39081,NORFOLK,0,36.84,-76.28,VA,23519,STANDARD
39082,NORFOLK,0,36.84,-76.28,VA,23520,STANDARD
39083,NORFOLK,0,36.84,-76.28,VA,23521,STANDARD
39084,NORFOLK,0,36.84,-76.28,VA,23523,STANDARD
39085,NORFOLK,0,36.84,-76.28,VA,23529,UNIQUE
39086,NORFOLK,0,36.84,-76.28,VA,23541,"PO BOX"
39087,NORFOLK,0,36.84,-76.28,VA,23551,UNIQUE
39088,NORGE,0,37.36,-76.77,VA,23127,"PO BOX"
39089,CARDINAL,0,37.42,-76.37,VA,23025,STANDARD
39090,NORTH,0,37.46,-76.38,VA,23128,STANDARD
39091,"NORTH GARDEN",0,37.94,-78.63,VA,22959,STANDARD
39092,NOTTOWAY,0,37.13,-78.07,VA,23955,"PO BOX"
39093,NUTTSVILLE,0,37.79,-76.55,VA,22528,"PO BOX"
39094,"OAK HALL",0,37.93,-75.54,VA,23396,STANDARD
39095,"OAK HALL",0,37.93,-75.54,VA,23416,STANDARD
39096,OILVILLE,0,37.7,-77.78,VA,23129,STANDARD
39097,OLDHAMS,0,38,-76.66,VA,22529,"PO BOX"
39098,ONANCOCK,0,37.7,-75.74,VA,23417,STANDARD
39099,ONEMO,0,37.39,-76.27,VA,23130,STANDARD
39100,ONLEY,0,37.69,-75.71,VA,23418,STANDARD
39101,OPHELIA,0,37.9,-76.28,VA,22530,"PO BOX"
39102,ORANGE,0,38.24,-78.11,VA,22960,STANDARD
39103,"WOODBERRY FOREST",0,38.21,-78.05,VA,22989,"PO BOX"
39104,ORDINARY,0,37.31,-76.51,VA,23131,"PO BOX"
39105,"ORKNEY SPRINGS",0,38.79,-78.82,VA,22845,STANDARD
39106,HACKSNECK,0,37.63,-75.84,VA,23358,STANDARD
39107,PAINTER,0,37.58,-75.78,VA,23420,STANDARD
39108,PALMYRA,0,37.86,-78.26,VA,22963,STANDARD
39109,PAMPLIN,0,37.26,-78.68,VA,23958,STANDARD
39110,PARKSLEY,0,37.78,-75.65,VA,23421,STANDARD
39111,PARTLOW,0,38.03,-77.63,VA,22534,STANDARD
39112,KEEZLETOWN,0,38.45,-78.76,VA,22832,STANDARD
39113,"PENN LAIRD",0,38.36,-78.79,VA,22846,STANDARD
39114,"FORT LEE",0,37.23,-77.33,VA,23801,STANDARD
39115,PETERSBURG,0,37.2,-77.39,VA,23803,STANDARD
39116,PETERSBURG,0,37.2,-77.39,VA,23804,"PO BOX"
39117,PETERSBURG,0,37.2,-77.39,VA,23805,STANDARD
39118,"VIRGINIA STATE UNIVERSITY",0,37.2,-77.39,VA,23806,UNIQUE
39119,PHENIX,0,37.08,-78.74,VA,23959,STANDARD
39120,"PINEY RIVER",0,37.71,-79.02,VA,22964,STANDARD
39121,"PORT HAYWOOD",0,37.38,-76.31,VA,23138,STANDARD
39122,"PORT REPUBLIC",0,38.32,-78.81,VA,24471,STANDARD
39123,"PORT ROYAL",0,38.16,-77.19,VA,22535,STANDARD
39124,PORTSMOUTH,0,36.83,-76.29,VA,23701,STANDARD
39125,PORTSMOUTH,0,36.83,-76.29,VA,23702,STANDARD
39126,PORTSMOUTH,0,36.83,-76.29,VA,23703,STANDARD
39127,PORTSMOUTH,0,36.83,-76.29,VA,23704,STANDARD
39128,PORTSMOUTH,0,36.83,-76.29,VA,23705,"PO BOX"
39129,PORTSMOUTH,0,36.83,-76.29,VA,23707,STANDARD
39130,PORTSMOUTH,0,36.83,-76.29,VA,23708,STANDARD
39131,PORTSMOUTH,0,36.83,-76.29,VA,23709,STANDARD
39132,POWHATAN,0,37.54,-77.92,VA,23139,STANDARD
39133,"PRINCE GEORGE",0,37.22,-77.28,VA,23875,STANDARD
39134,PROSPECT,0,37.3,-78.55,VA,23960,STANDARD
39135,"PROVIDENCE FORGE",0,37.44,-77.04,VA,23140,STANDARD
39136,PUNGOTEAGUE,0,37.62,-75.81,VA,23422,"PO BOX"
39137,QUICKSBURG,0,38.72,-78.71,VA,22847,STANDARD
39138,QUINBY,0,37.55,-75.73,VA,23423,"PO BOX"
39139,QUINQUE,0,38.25,-78.38,VA,22965,"PO BOX"
39140,QUINTON,0,37.53,-77.11,VA,23141,STANDARD
39141,RANDOLPH,0,36.97,-78.7,VA,23962,STANDARD
39142,RAPHINE,0,37.93,-79.23,VA,24472,STANDARD
39143,"RAPPAHANNOCK ACADEMY",0,38.15,-77.3,VA,22538,STANDARD
39144,RAWLINGS,0,36.94,-77.77,VA,23876,STANDARD
39145,"RED HOUSE",0,37.18,-78.8,VA,23963,STANDARD
39146,"RED OAK",0,36.76,-78.63,VA,23964,STANDARD
39147,REEDVILLE,0,37.86,-76.29,VA,22539,STANDARD
39148,RESCUE,0,36.99,-76.55,VA,23424,"PO BOX"
39149,RHOADESVILLE,0,38.28,-77.9,VA,22542,STANDARD
39150,RICE,0,37.27,-78.29,VA,23966,STANDARD
39151,HENRICO,0,37.55,-77.32,VA,23075,STANDARD
39152,"UNIVERSITY OF RICHMOND",0,37.57,-77.53,VA,23173,UNIQUE
39153,RICHMOND,0,37.55,-77.46,VA,23218,"PO BOX"
39154,RICHMOND,0,37.55,-77.46,VA,23219,STANDARD
39155,RICHMOND,0,37.55,-77.46,VA,23220,STANDARD
39156,RICHMOND,0,37.55,-77.46,VA,23221,STANDARD
39157,RICHMOND,0,37.55,-77.46,VA,23222,STANDARD
39158,RICHMOND,0,37.55,-77.46,VA,23223,STANDARD
39159,RICHMOND,0,37.55,-77.46,VA,23224,STANDARD
39160,RICHMOND,0,37.55,-77.46,VA,23225,STANDARD
39161,RICHMOND,0,37.55,-77.46,VA,23226,STANDARD
39162,RICHMOND,0,37.55,-77.46,VA,23227,STANDARD
39163,HENRICO,0,37.55,-77.46,VA,23228,STANDARD
39164,HENRICO,0,37.55,-77.46,VA,23229,STANDARD
39165,RICHMOND,0,37.55,-77.46,VA,23230,STANDARD
39166,HENRICO,0,37.55,-77.46,VA,23231,STANDARD
39167,RICHMOND,0,37.55,-77.46,VA,23232,STANDARD
39168,HENRICO,0,37.55,-77.46,VA,23233,STANDARD
39169,RICHMOND,0,37.55,-77.46,VA,23234,STANDARD
39170,RICHMOND,0,37.55,-77.46,VA,23235,STANDARD
39171,RICHMOND,0,37.55,-77.46,VA,23236,STANDARD
39172,RICHMOND,0,37.55,-77.46,VA,23237,STANDARD
39173,HENRICO,0,37.55,-77.46,VA,23238,STANDARD
39174,RICHMOND,0,37.55,-77.46,VA,23241,"PO BOX"
39175,HENRICO,0,37.55,-77.46,VA,23242,"PO BOX"
39176,RICHMOND,0,37.55,-77.46,VA,23249,UNIQUE
39177,RICHMOND,0,37.55,-77.46,VA,23250,STANDARD
39178,HENRICO,0,37.55,-77.46,VA,23255,"PO BOX"
39179,RICHMOND,0,37.55,-77.46,VA,23260,"PO BOX"
39180,RICHMOND,0,37.55,-77.46,VA,23261,"PO BOX"
39181,RICHMOND,0,37.55,-77.46,VA,23269,UNIQUE
39182,HENRICO,0,37.55,-77.46,VA,23273,UNIQUE
39183,RICHMOND,0,37.55,-77.46,VA,23274,UNIQUE
39184,RICHMOND,0,37.55,-77.46,VA,23276,UNIQUE
39185,RICHMOND,0,37.55,-77.46,VA,23278,UNIQUE
39186,RICHMOND,0,37.55,-77.46,VA,23279,UNIQUE
39187,RICHMOND,0,37.55,-77.46,VA,23282,UNIQUE
39188,RICHMOND,0,37.55,-77.46,VA,23284,"PO BOX"
39189,RICHMOND,0,37.55,-77.46,VA,23285,"PO BOX"
39190,RICHMOND,0,37.55,-77.46,VA,23286,UNIQUE
39191,HENRICO,0,37.55,-77.46,VA,23288,UNIQUE
39192,RICHMOND,0,37.55,-77.46,VA,23289,UNIQUE
39193,RICHMOND,0,37.55,-77.46,VA,23290,UNIQUE
39194,RICHMOND,0,37.55,-77.46,VA,23291,UNIQUE
39195,RICHMOND,0,37.55,-77.46,VA,23292,UNIQUE
39196,RICHMOND,0,37.55,-77.46,VA,23293,UNIQUE
39197,HENRICO,0,37.55,-77.46,VA,23294,STANDARD
39198,RICHMOND,0,37.55,-77.45,VA,23295,UNIQUE
39199,RICHMOND,0,37.55,-77.46,VA,23297,UNIQUE
39200,RICHMOND,0,37.55,-77.46,VA,23298,STANDARD
39201,"ROCKBRIDGE BATHS",0,37.9,-79.41,VA,24473,STANDARD
39202,ROCKVILLE,0,37.72,-77.67,VA,23146,STANDARD
39203,ROSELAND,0,37.74,-78.97,VA,22967,STANDARD
39204,TYRO,0,37.82,-79,VA,22976,STANDARD
39205,RUBY,0,38.5,-77.51,VA,22545,"PO BOX"
39206,RUCKERSVILLE,0,38.23,-78.37,VA,22968,STANDARD
39207,"RUTHER GLEN",0,38,-77.54,VA,22546,STANDARD
39208,RUTHVILLE,0,37.36,-77.04,VA,23147,"PO BOX"
39209,BRUINGTON,0,37.77,-76.93,VA,23023,STANDARD
39210,"SAINT STEPHENS CHURCH",0,37.8,-77.05,VA,23148,STANDARD
39211,STEVENSVILLE,0,37.72,-76.92,VA,23161,STANDARD
39212,CHRISTCHURCH,0,37.57,-76.6,VA,23031,"PO BOX"
39213,SALUDA,0,37.6,-76.59,VA,23149,STANDARD
39214,SANDSTON,0,37.51,-77.27,VA,23150,STANDARD
39215,"SANDY HOOK",0,37.75,-77.91,VA,23153,STANDARD
39216,SANFORD,0,37.92,-75.66,VA,23426,STANDARD
39217,SAXE,0,36.93,-78.66,VA,23967,STANDARD
39218,SAXIS,0,37.92,-75.72,VA,23427,"PO BOX"
39219,SCHLEY,0,37.39,-76.44,VA,23154,"PO BOX"
39220,SCHUYLER,0,37.79,-78.69,VA,22969,STANDARD
39221,SEAFORD,0,37.19,-76.43,VA,23696,STANDARD
39222,SEALSTON,0,38.27,-77.32,VA,22547,"PO BOX"
39223,SEDLEY,0,36.77,-76.98,VA,23878,STANDARD
39224,SELMA,0,37.79,-79.87,VA,24474,"PO BOX"
39225,MASCOT,0,37.62,-76.7,VA,23108,STANDARD
39226,SHACKLEFORDS,0,37.54,-76.73,VA,23156,STANDARD
39227,SHARPS,0,37.84,-76.7,VA,22548,"PO BOX"
39228,SHENANDOAH,0,38.48,-78.62,VA,22849,STANDARD
39229,SHIPMAN,0,37.72,-78.83,VA,22971,STANDARD
39230,"SINGERS GLEN",0,38.56,-78.9,VA,22850,STANDARD
39231,SKIPPERS,0,36.58,-77.54,VA,23879,STANDARD
39232,SKIPWITH,0,36.69,-78.49,VA,23968,STANDARD
39233,SMITHFIELD,0,36.98,-76.61,VA,23430,STANDARD
39234,SMITHFIELD,0,36.98,-76.61,VA,23431,"PO BOX"
39235,SOMERSET,0,38.2,-78.23,VA,22972,STANDARD
39236,"SOUTH HILL",0,36.72,-78.12,VA,23970,STANDARD
39237,SPARTA,0,37.99,-77.22,VA,22552,"PO BOX"
39238,SPOTSYLVANIA,0,38.17,-77.7,VA,22551,STANDARD
39239,SPOTSYLVANIA,0,38.19,-77.68,VA,22553,STANDARD
39240,"SPRING GROVE",0,37.16,-76.97,VA,23881,STANDARD
39241,BROOKE,0,38.37,-77.34,VA,22430,"PO BOX"
39242,STAFFORD,0,38.42,-77.4,VA,22554,STANDARD
39243,STAFFORD,0,38.42,-77.4,VA,22555,"PO BOX"
39244,STAFFORD,0,38.42,-77.4,VA,22556,STANDARD
39245,STANARDSVILLE,0,38.3,-78.43,VA,22973,STANDARD
39246,STANLEY,0,38.57,-78.5,VA,22851,STANDARD
39247,STAUNTON,0,38.15,-79.06,VA,24401,STANDARD
39248,STAUNTON,0,38.15,-79.06,VA,24402,"PO BOX"
